block,trial,eyelink_timestamp,psychopy_timestamp,cpu,ram,pupil_baseline_min,pupil_baseline_mean,pupil_baseline_max,old_pupil_sample,pupil_velocity,new_pupil_sample,cue_no
1,1,13293893655.958532,15.61838281690143,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1842.0,-0.005,1842.0,green
1,1,13293895691.219362,15.620417787518818,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1842.0,-0.002,1842.0,green
1,1,13293897725.294975,15.62245192786213,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1841.0,-0.001,1841.0,green
1,1,13293899735.869076,15.624461713887285,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1841.0,-0.001,1841.0,green
1,1,13293901786.931694,15.626512182701845,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1841.0,0.0,1841.0,green
1,1,13293903844.15306,15.628569847118342,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1841.0,0.0,1841.0,green
1,1,13293905888.5438,15.630613397079287,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1839.0,-0.002,1839.0,green
1,1,13293907932.732924,15.63265722381766,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1839.0,-0.002,1839.0,green
1,1,13293910020.018265,15.63474477766431,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1839.0,0.0,1839.0,green
1,1,13293912073.277899,15.636797460494563,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1840.0,0.001,1840.0,green
1,1,13293914173.212341,15.638896361226216,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,-0.001,1838.0,green
1,1,13293916184.568094,15.640906700748019,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,-0.002,1838.0,green
1,1,13293918216.316732,15.64293807357899,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293920246.370398,15.64496861610678,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293922274.48299,15.64699639112223,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293924307.57333,15.649029424443142,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293926344.961863,15.651067716098623,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293928384.082624,15.65310683802818,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
1,1,13293930393.340973,15.655115240282612,20.0,29.0,1490.7779856112843,1592.1572327044025,1693.5364797975208,1838.0,0.0,1838.0,green
